标题,总价,单价,区域,房屋户型,建筑面积,户型结构,建筑类型,所在楼层,楼层高度,套内面积,房屋朝向,建筑结构,装修情况,户梯比例,配备电梯,周边配套,交通出行
金沙里实用三房中层单位、楼层好景观好,165,18611,南海,3室2厅1卫,88.66㎡,平层,塔楼,中楼层(共48层),暂无数据,71.82㎡,北,钢混结构,精装,,有,金沙洲菜市场、洲村菜市场、里水影城、浔峰山公园、里水医院、广州中医药大学附属医院金沙洲医院,中海金沙里小区楼下有多路公交站通往广州和佛山：里07、231、657、佛沥182等、2站公交车到浔峰岗地铁站、5站到火车站
房子采光好、视野开阔、无抵押、产权清晰、诚意出售。,185,19073,南海,3室2厅1卫,97㎡,平层,塔楼,高楼层(共31层),暂无数据,暂无,东南,钢混结构,精装,,有,商场：广百百货、永润广场、沙田医院：里水医院、广州中医药大学附属医院金沙洲医院邮局：中国邮政局银行：工商银行、农村信用社、农业银行、建设银行、中国银行其他：金沙洲菜市场、洲村菜市场、里水影城、浔峰山公园,公交车程直达广州6号线：浔峰岗站地铁直达广州市区域。线路：公交：广231、974路、里07。地铁：6号线沙贝站、横沙站、浔峰岗站
格局方正、厅出阳台、通风采光好 朝南向望江,290,18034,南海,4室2厅2卫,160.81㎡,平层,塔楼,中楼层(共31层),暂无数据,128.08㎡,东南,钢混结构,精装,,有,商场：广百百货、永润广场、沙田医院：里水医院、广州中医药大学附属医院金沙洲医院邮局：中国邮政局银行：工商银行、农村信用社、农业银行、建设银行、中国银行其他：金沙洲菜市场、洲村菜市场、里水影城、浔峰山公园,公交车程直达广州6号线：浔峰岗站地铁直达广州市区域。线路：公交：广231、974路、里07。地铁：6号线沙贝站、横沙站、浔峰岗站
前排望江、177平方精装修、业主诚售,485,27402,南海,4室2厅2卫,177㎡,平层,塔楼,中楼层(共31层),暂无数据,暂无,东,钢混结构,精装,,有,,公交车程直达广州6号线：浔峰岗站地铁直达广州市区域。线路：公交：广231、974路、里07。地铁：6号线沙贝站、横沙站、浔峰岗站
格局方正、厅出阳台、通风采光好 朝南向望江,259,26757,南海,3室1厅1卫,96.8㎡,平层,塔楼,中楼层(共31层),暂无数据,暂无,东南,钢混结构,精装,,有,商场：广百百货、永润广场、沙田医院：里水医院、广州中医药大学附属医院金沙洲医院邮局：中国邮政局银行：工商银行、农村信用社、农业银行、建设银行、中国银行其他：金沙洲菜市场、洲村菜市场、里水影城、浔峰山公园,公交车程直达广州6号线：浔峰岗站地铁直达广州市区域。线路：公交：广231、974路、里07。地铁：6号线沙贝站、横沙站、浔峰岗站
白天鹅花园 实用两房满五唯一、环境舒适业主诚心出售,80,10458,南海,2室2厅1卫,76.5㎡,平层,塔楼,高楼层(共8层),暂无数据,暂无,南北,钢混结构,简装,,,海北综合市场、国昌新城市广场、万达广场、永旺梦乐城、金箔天地、新荔湾幼儿园、沙面新城幼儿园.,白天鹅花园小区门口就有132、132可以到广州滘口地铁站中山八路、行前600米有653.789可以到金沙洲.随时往返广佛很方便：210a路、佛230路、佛276路、沥18路、沥07路
白天鹅花园 带前后花园 单边位3房  房大安静,220,17963,南海,3室2厅1卫,122.48㎡,平层,塔楼,低楼层(共9层),暂无数据,暂无,西南,钢混结构,精装,,,海北综合市场、国昌新城市广场、万达广场、永旺梦乐城、金铂天地、新荔湾幼儿园、沙面新城幼儿园.,白天鹅花园小区门口就有广132、广132可以到广州5号线滘口地铁站中山八路、行前500米有广653.广789可以到金沙洲6号线沙贝地铁站.随时往返广佛很方便：210a路、佛230路、佛276路、沥18路、沥07路
房子保养很好、看房方便、不是山顶的房子,165,18651,南海,3室2厅1卫,88.47㎡,平层,板塔结合,中楼层(共45层),暂无数据,暂无,西北,钢混结构,精装,,有,小区楼下即为商铺街、步行200米可到达广百百货、沙田美食。2公里范围内有永润、金沙汇、永旺梦乐城、国昌广场、万达星港城等大型购物综合体、饮食品：麦当劳、金汇景海鲜酒家、湘村馆、金沙喜宴大酒楼等；医院：金沙洲首家三甲-广州中医药大学附属医院,地铁12号线建设中、门口即为公交枢纽站——金名都站、十几条公交路线穿梭广佛、出行便捷
万科四季花城 电梯南向两房  户型实用,135,18953,南海,2室1厅1卫,71.23㎡,平层,塔楼,中楼层(共23层),暂无数据,56.34㎡,东南,钢混结构,简装,,有,。医院：金沙洲医院、黄岐医院、四季花城诊所、沙溪卫生服务站。公园：里水花卉世界、浔峰山公园、伯奇公园、金沙洲江滨公园。银行：农业银行、民生银行、中国银行、建设银行商场,地铁6号线276路、283路、12路、高峰30路万科四季花城常年青山绿水百花争放全年无黄真正的花园小区!
前排高层新装修、视野开阔 保养好 一线江景,220,22681,南海,3室2厅1卫,97㎡,平层,塔楼,高楼层(共31层),暂无数据,暂无,东南南,钢混结构,精装,,有,广百百货、永润广场、沙田医院：里水医院、广州中医药大学附属医院金沙洲医院邮局：中国邮政局银行：工商银行、农村信用社、农业银行、建设银行、中国银行其他：金沙洲菜市场、洲村菜市场、里水影城、浔峰山公,公交车程直达广州6号线：浔峰岗站地铁直达广州市区域。线路：公交：广231、974路、里07。地铁：6号线沙贝站、横沙站、浔峰岗站。
沙面新城 花园中间二房 诚意出售 看房约,100,13307,南海,2室1厅1卫,75.15㎡,平层,塔楼,中楼层(共8层),暂无数据,暂无,北,钢混结构,简装,,有,沙溪市场、海北综合市场、国昌城市广场、金沙洲万达广场、金铂天地广场、黄岐医院、农业银行、中国银行、建设银行、维也纳酒店,沙面新城站公交线路如下：广205路、广132路、广277路、快线57路、桂19路、沥08路、沥07、沙贝地铁环线789路、653路
望江中层    四房   产权清晰   无抵押,400,25151,南海,4室2厅3卫,159.04㎡,平层,板塔结合,中楼层(共31层),暂无数据,暂无,东北,钢混结构,精装,,有,广百百货、永润广场、沙田医院：里水医院、广州中医药大学附属医院金沙洲医院邮局：中国邮政局银行：工商银行、农村信用社、农业银行、建设银行、中国银行其他：金沙洲菜市场、洲村菜市场、里水影城、浔峰山公园,小区每隔四到六栋设有便民车站点方便人们来回沙贝地铁口、路程畅通无堵塞
证满两年、产权清晰 高望江、视野开阔,290,30585,南海,3室2厅1卫,94.82㎡,平层,塔楼,高楼层(共29层),暂无数据,暂无,南北,钢混结构,简装,,有,门口就有银行.KTV.酒店.餐饮.等可满足日常需求、另外距离万达广场、国昌广场、金柏天地等大型购物广场只有2公里、里地铁口3.4公里、步行100m有公交接驳、可以坐车到广州荔湾区、越秀区,有广州环城高速、广佛高速、沈海高速广州支线广佛新干线公交：广277.广夜58（沙面新城站）??等等过20条线接驳广州东站天河城珠江新城北京路
万科四季花城  电梯复式两层  全新装修,285,23745,南海,3室1厅2卫,120.03㎡,平层,塔楼,低楼层(共16层),暂无数据,95.41㎡,东南,钢混结构,精装,,有,医院：金沙洲医院、黄岐医院、四季花城诊所、沙溪卫生服务站。公园：里水花卉世界、浔峰山公园、伯奇公园、金沙洲江滨公园。银行：农业银行、民生银行、中国银行、建设银行,地铁6号线276路、283路、12路、高峰30路万科四季花城常年青山绿水百花争放全年无黄真正的花园小区!
金沙里 证满五唯一 高层户型不错 业主自住保养好,250,28015,南海,3室2厅1卫,89.24㎡,平层,塔楼,中楼层(共38层),暂无数据,暂无,西北,钢混结构,精装,,有,格局方正、三房两厅两卫、总层48楼、四梯八户、楼龄新环境好。无遮挡采光,金沙洲菜市场、洲村菜市场、里水影城、浔峰山公园、里水医院、广州中医药大学附属医院金沙洲医院
佛山金沙洲恒大金名都 温馨安静 南向 望花园,188,20660,南海,3室2厅2卫,91㎡,平层,板塔结合,高楼层(共32层),暂无数据,暂无,南,框架结构,精装,,有,本小区旁边有广百百货、沙田中心广场、永润广场、万达广场、国昌新城市、广州中医药大学金沙洲医院,离广州地铁浔峰岗地铁站3个公交站、距离1.7公里。途径公交有广231、974、657、里07路公交车。广州12号线地铁站（在建）距离本小区600米
房子看江 视野开阔、产权清晰、价格实惠、诚意出售。,210,21648,南海,3室2厅1卫,97.01㎡,平层,板塔结合,低楼层(共31层),暂无数据,暂无,东,钢混结构,精装,,有,商场：广百百货、永润广场、沙田医院：里水医院、广州中医药大学附属医院金沙洲医院邮局：中国邮政局银行：工商银行、农村信用社、农业银行、建设银行、中国银行其他：金沙洲菜市场、洲村菜市场、里水影城、浔峰山公园,公交车程直达广州6号线：浔峰岗站地铁直达广州市区域。线路：公交：广231、974路、里07。地铁：6号线沙贝站、横沙站、浔峰岗站
地铁开通在即  全新未住带家俬,186,20713,南海,3室2厅2卫,89.8㎡,平层,板塔结合,低楼层(共32层),暂无数据,69.28㎡,西南,钢混结构,精装,,有,小区旁边就是大型购物商城广百百货、大型美食场所沙田中心、肯德基麦当劳星巴克等；公园：浔峰山公园、滨江公园医院：广州中医药大学金沙洲医院银行：中国银行、工商银行、建设银行、农业银行、农商银行一应俱全。,小区大门口就有公交车站、20多条线路直接接驳广州6号线浔峰岗站、不想坐公交骑个小电驴也仅有1.2km左右；并且小区门口450m处有广州在建12号线里横路站、官方预计2023年年底试运行、2024年正式开通、开往广州大学城南、经过广州中.心各区、出行方便快捷。
恒大金名都西区低层南向大三房、望小区园林、风景怡人,350,29167,南海,3室1厅2卫,120㎡,平层,板塔结合,低楼层(共45层),暂无数据,暂无,北,钢混结构,精装,,有,本小区旁边有广百百货、沙田广场、永润广场、万达广场、国昌新城市、广州中医药大学金沙洲医院交通出行：离广州地铁浔峰岗地铁站3个公交站、距离1.7公里、途径公交有里07、231路公交车。广州12号线地铁站（在建）距离本小区600米,1、楼盘距离公交车站约500米左右、公交线路都可以去往广州地铁6号线浔峰岗站2、广州地铁12号线将于2023年年底通车3、私家车可以通过金沙洲大桥、广佛大桥（建设中）直达到广州的老城区
金沙公馆 97方 全新未住 看房方便,270,27870,南海,3室2厅2卫,96.88㎡,平层,暂无数据,高楼层(共33层),暂无数据,暂无,南,钢混结构,精装,,有,商场：永润广场、沙田中*心、华润万家、卜蜂莲花、广百百货、金沙国际广场、金铂天地、万达广场、国昌新城市广场。医院：广州中医药大学金沙洲医院、南海仁和中医院、南方医科大学南海医院。市场：草场肉菜市场、洲村市场。银行：工行、建行、中行、农行。,据规划、预计2024年底前小区旁边开通地铁与有轨电车！！！公交：231、974、里07、里10、广夜91、广657等等、其中974、广657和里07公交车可快速到达地铁6号线浔峰岗站。与金沙洲大桥、内环路相接、环城高速、广佛高速、佛山一环快速连接珠三角。
东南向  不爬坡  满五年 税费少,203,22476,南海,3室2厅2卫,90.32㎡,平层,板塔结合,低楼层(共45层),暂无数据,暂无,东南,钢混结构,精装,,有,小区旁边就是大型购物商城广百百货、大型美食场所沙田中心、肯德基麦当劳星巴克等；公园：浔峰山公园、滨江公园医院：广州中医药大学金沙洲医院银行：中国银行、工商银行、建设银行、农业银行、农商银行一应俱全。,小区大门口就有公交车站、20多条线路直接接驳广州6号线浔峰岗站、不想坐公交骑个小电驴也仅有1.2km左右；并且小区门口450m处有广州在建12号线里横路站、官方预计2023年年底试运行、2024年正式开通、开往广州大学城南、经过广州中.心各区、出行方便快捷。
