标题,总价,单价,区域,房屋户型,建筑面积,户型结构,建筑类型,所在楼层,楼层高度,套内面积,房屋朝向,建筑结构,装修情况,户梯比例,配备电梯,周边配套,交通出行
高楼层四房、南北对流视野好、楼下就是商场,198,20137,南沙,4室2厅2卫,98.33㎡,平层,塔楼,高楼层(共33层),暂无数据,暂无,南北,钢混结构,其他,,有,完善的配套自带悦方城永旺入驻优美的自然环境正方大山乸森林公园便捷的交通网络以及合理的户型设计成为了一个集居住JY商城于一体的综合性社区,地铁4号线黄阁站距离2公里、小区门口十里方圆公交站、方便居民通勤。距离多条地铁线路和高铁站点、如广深港高铁庆盛站、大岗南沙商务机场等、未来将进一步提升项目的交通便利性。
金州商圈 看小河涌  景观视野开阔,183,16076,南沙,3室2厅1卫,113.84㎡,平层,板塔结合,高楼层(共18层),暂无数据,暂无,南,钢混结构,其他,,有,基础设施完善、生活配套齐全、小区内部有娱乐设施等、外围金莎广场、华汇广场、星河cocopark、环宇城等人气商圈均在2公里内,此小区门口设有很多路公交车站、距离4号线金洲站约900米、交通十分方便
适合在南沙蕉门区府版块上班的朋友、交通便利,240,26777,南沙,3室2厅2卫,89.63㎡,平层,塔楼,中楼层(共33层),暂无数据,暂无,东北,钢混结构,精装,,有,,项目位于蕉门地铁站旁、且有三地铁交汇于此：4号线（已运营）、15号线（规划中）、22号线（建设中..
蕉门区府版块、中层大户型、业主诚意卖,160,10026,南沙,4室2厅2卫,159.59㎡,平层,板塔结合,中楼层(共5层),暂无数据,暂无,东南,钢混结构,其他,,,华润、未来会有星河cocopark楼下有亲子街、娱乐、餐饮、购物、满足小区生活必须用品、*达广场今洲广场华汇广场是南沙市民平时购物娱乐的主要选择、商街纵横交错、业态丰富、拥有*货、大型*市、电影院以及品牌店等。在进港大道一带是南沙商圈氛围较旺的.,小区位于凤凰大道与市南大道交汇处、4号线蕉门站和黄阁站中间、距离蕉门站和黄阁站分别是1.3公里、1.5公里。小区门口有公交车站、其中38路2个站可到达*达广场。
房子是全新没有住过的、房子采光好、没有遮挡,227.5,20043,南沙,4室2厅2卫,113.51㎡,平层,塔楼,中楼层(共31层),暂无数据,暂无,东南,钢混结构,其他,,有,"配套	小区门口就是水角公园、太汲公园、儿童公园。适合室外跑步、钓鱼也没有问题。方	圆范围内有2个大型商场。",
全屋定制 领包入住 次新房 几乎没住过,116,15430,南沙,2室2厅1卫,75.18㎡,平层,暂无数据,高楼层(共28层),暂无数据,暂无,南北,钢混结构,其他,,,,人车分流、人文地理位置好小区旁边就是市政公园、空气新鲜、适合老人小孩居住游玩
三房双卫户型南向望花园中楼层视野开阔拎包入住,215,21298,南沙,3室2厅2卫,100.95㎡,平层,暂无数据,中楼层(共29层),暂无数据,80.4㎡,南,钢混结构,精装,,,,
星河丹堤小高层一梯两户南北对流、遥望灵山岛景观很好,298,22738,南沙,4室2厅2卫,131.06㎡,平层,塔楼,高楼层(共8层),暂无数据,暂无,南北,钢混结构,其他,,有,小区位处黄山鲁森林公园之中、环境好、小区内配有幼儿园、傍山而建、空气清新、天然大氧吧。娱乐配套更有3000㎡水岸休闲会所、包含私家游泳池、私家健身房、高尔夫球场等场所,地铁：项目就在地铁4号线延长线广隆站旁公交：南沙18路、南沙19路、南沙1路、南沙49路、南沙4路、番141短线、番141B短线在名幸站下、即到达黄山鲁森林公园西门口、沿山脚往上走即可到达项目。专有的南沙61路就在小区门口
时代长岛 3室1厅 南,140,17157,南沙,3室1厅1卫,81.6㎡,暂无数据,塔楼,中楼层(共30层),暂无数据,66㎡,南,钢混结构,精装,,有,,
经典三房 通风采光好  交通便利 环宇城近在迟,250,27154,南沙,3室2厅1卫,92.07㎡,平层,塔楼,中楼层(共35层),暂无数据,74.01㎡,南,钢混结构,其他,,有,,小区有一期凤凰大道有公交站、南沙20、31、5、G5、G4线停靠南门站；南沙12、53、南B1线停靠北门站、交通方便。坐公交车一站就能到达蕉门地铁站、2站能到横沥地铁站
诚心放卖、保养挺好的、正常交易、看房提前约,150,16788,南沙,2室2厅1卫,89.35㎡,平层,塔楼,低楼层(共31层),暂无数据,73.02㎡,北,钢混结构,精装,,有,近金洲蕉门地铁站、蕉门河公园购物广场、板头市场、水岸广场、星河coco·park、医疗有南沙人民医院、妇女儿童医院、中山医等；,距离金洲地铁站600米、蕉门公园1公里、小区楼下就有公交站可到南沙各个区域、一站地铁到蕉门公交总站、还可直达白云机场、广州南站、深圳机场等各大交通枢纽站、出行便捷节省时间；
拎包入住 精装修 大盘 诚意卖,172,18357,南沙,3室2厅2卫,93.7㎡,平层,塔楼,中楼层(共33层),暂无数据,76.13㎡,北东北,钢混结构,精装,,有,越秀·滨海新城位于金洲板块、整体规模大、总户数达7000户、是南沙居住区中宜居的生活大城。社区内配置幼儿园、生活配套完善、生活氛围好、1公里左右范围有个焦门河儿童公园。,楼下就有两个公交车站、多个共享单车停放地点、两公里内有蕉门地铁站、金州地铁站
业主诚心放卖、好小区好房型、拎包入住,339,27541,南沙,4室2厅2卫,123.09㎡,平层,塔楼,低楼层(共31层),暂无数据,96.29㎡,南北,钢混结构,精装,,有,,出小区50米就是公交站、一站就可以到横沥18号线、该小区安静而且密度低
时代南湾东南向高层望湖望海 海天一色,372,27772,南沙,3室2厅2卫,133.95㎡,平层,板塔结合,高楼层(共32层),暂无数据,暂无,东南,钢混结构,精装,,有,,
三房两卫东南向大开间精装江景房,649,45705,南沙,4室2厅2卫,142㎡,平层,暂无数据,高楼层(共30层),暂无数据,暂无,东南,钢混结构,精装,,有,,
地铁口物业管理好、 产权清晰 三房一卫 高层视野开阔,148,17828,南沙,3室2厅1卫,83.02㎡,平层,塔楼,高楼层(共32层),暂无数据,暂无,东南南,钢混结构,精装,,有,约200000方的悦方城去年已开业、南沙区黄阁镇社区卫生服务、南沙区第二人民医院、惠民门诊(南涌口路)、广州市人民医院南沙医院、广州正康连锁大药房(麒麟分店)、南沙区黄阁镇亭角村卫生站、南沙医院-急诊供销社(市场药店)、银扇草大药房、黄阁镇大井村卫,公交路线：南26路：亭角村站、麒麟新城站南2路：亭角北站、亭角南站南34路：亭角村站、亭角南站南12路：亭角村站、麒麟新城站南49路：亭角村站、麒麟新城站南6路：亭角村站、麒麟新城站番143路：亭角村站、亭角北站
南向三房带主套 全屋定制家具 环宇城近在迟,280,27628,南沙,3室2厅2卫,101.35㎡,平层,板塔结合,低楼层(共32层),暂无数据,80.59㎡,南,钢混结构,其他,,,,小区有一期凤凰大道有公交站、南沙20、31、5、G5、G4线停靠南门站；南沙12、53、南B1线停靠北门站、交通方便。坐公交车一站就能到达蕉门地铁站、2站能到横沥地铁站
华师 大四房 首付低 精装保养好,200,14259,南沙,4室2厅2卫,140.27㎡,平层,塔楼,低楼层(共18层),暂无数据,暂无,东北,钢混结构,其他,,有,南沙客运港地铁口900米可达、大门口南18路和南53路、邮轮母港可直达东南亚日本旅游、交通配套方便、出行容易,地下车库车位充足、近地铁站公交站、去市区以及南沙各个地方都可以、门口是客运港每天有船往返香港、去东莞深圳方便
灵山岛绿城物业、全屋开通户型方正。,288,29506,南沙,3室2厅2卫,97.61㎡,平层,塔楼,高楼层(共26层),暂无数据,75.49㎡,南,钢混结构,精装,,有,小区门口有公交车站、4个站就可以到地鉄口、交通便利；在小区左手边有灵山岛儿童公园,小区门口就是公交站多路公交达南沙各个位置小区距离蕉门地铁站1公里规划中广州地铁15号环岛线体育馆站距小区步行200米开通后无缝接驳2021年由广州南站及广州东站开来南沙的22号及18号线可直达珠江新城
3房双阳台南北对流、户型方正采光通透。,345,29773,南沙,3室2厅2卫,115.88㎡,平层,板塔结合,中楼层(共32层),暂无数据,93.21㎡,东南,钢混结构,精装,,有,项目一路之隔有公交站南20路、31路距离广州地铁4号线蕉门站2公里规划广州地铁15号线体育馆站与18号线快速地铁横沥站交汇距小区200米,
南向看江、一级物业、大社区楼下商场、入住率高,140,15549,南沙,3室2厅2卫,90.04㎡,平层,塔楼,高楼层(共26层),暂无数据,66.43㎡,南,钢混结构,精装,,有,,交通配套完善、出行方便、门口就是公交车总站、目前已经开通南沙61路、南沙15路、三站可达到地铁黄阁汽车城站、三站到金州站、大型广场等
此房满五唯一 大三房 、楼层采光好、小区环境好又安静,248,20025,南沙,3室2厅2卫,123.85㎡,平层,板楼,中楼层(共11层),暂无数据,102.14㎡,东南,钢混结构,其他,,有,小区北门口有公交车站、1个站就可以到地鉄口、交通便利；在小区北门是凤凰湖公园、南门出去往右是环宇城、购物逛街很方便、小区就有幼儿园。,
大岗绿庭雅苑楼层适中 视野开阔 采光好 房子保养,158,12369,南沙,4室2厅2卫,127.74㎡,错层,板楼,中楼层(共6层),暂无数据,暂无,南,钢混结构,其他,,,此小区位于镇政府旁边、配套完善、小区旁就有一个全民健身的场所设施、像医院、市场、广场、银行、菜市场都一一具有,大岗绿庭雅苑位于南沙、番禺、顺德、中山接驳处、交通网络完备、出行到4地都很方便
只有三栋的一个小区、安逸是生活的代名词,268,27575,南沙,3室2厅2卫,97.19㎡,平层,塔楼,中楼层(共32层),暂无数据,76.5㎡,南,钢混结构,精装,,有,出家门口50米就可以逛到灵山岛内江边公园围绕着灵山岛江边约6公里、距离岛尖生活区、地下商城900米。,有多个公交站点、最近距离公交站100米、一站就可到横沥地铁站、在岛内休闲游玩可以骑共享单车。
房子是中间楼层的、南向小两房、免物业费跟停车费,93,13914,南沙,2室1厅1卫,66.84㎡,平层,暂无数据,中楼层(共17层),暂无数据,暂无,南,钢混结构,其他,,,旁边配套比较成熟、步行600米左右就是我们的悦方城、永旺已经进驻、一公里左右还有新鸿基肉菜市场,
自住保养好、中间位置安静、间距宽、采光没问题,274,18957,南沙,4室2厅2卫,144.54㎡,平层,塔楼,低楼层(共18层),暂无数据,117.75㎡,南北,钢混结构,精装,,有,医院：南沙人民医院、商场：望达广场、越秀总部广场综合体、大过望达的2.5倍。滨海隽城外语幼儿园、金洲地铁口、人民医院公交车站、望达广场公交站有到南沙各个区域。,近金洲地铁口、南沙人民医院公交车站、望达广场公交站有到南沙各个区域、金洲的下一个蕉门地铁口是南沙的公交的总站、直达白云机场、广州南站、深圳机场等各大交通枢纽站、随着政府的投入、交通非常便利了！虎门二桥（也称南沙大桥）
业主诚心卖房 随时可以看房 合适还可小刀,115,15687,南沙,2室1厅1卫,73.31㎡,平层,塔楼,低楼层(共26层),暂无数据,55.17㎡,南,钢混结构,精装,,有,小区门口就有华润步行500米可达金州菜市场金州广场等。,门口就有公交车站可到南沙各地1公里可达金州地铁口可达珠江新城等
安静位置+南北对流+双阳台+自住保养好+地段优,252,21544,南沙,3室2厅2卫,116.97㎡,平层,塔楼,低楼层(共18层),暂无数据,暂无,南北,钢混结构,其他,,有,医院：南沙人民医院、商场：望达广场、越秀总部广场综合体、大过望达的2.5倍。滨海隽城外语幼儿园、金洲地铁口、人民医院公交车站、望达广场公交站有到南沙各个区域,近金洲地铁口、南沙人民医院公交车站、望达广场公交站有到南沙各个区域、金洲的下一个蕉门地铁口是南沙的公交的总站、直达白云机场、广州南站、深圳机场等各大交通枢纽站、随着政府的投入、交通非常便利了！虎门二桥（也称南沙大桥）
时代云图 地铁口 东南向、通透户型、采光好、很安静,150,17900,南沙,3室2厅1卫,83.8㎡,平层,塔楼,低楼层(共31层),暂无数据,65.8㎡,东南南,钢混结构,精装,,有,,自驾车方式：（1）广州---南沙港快线（鱼窝头出口）---番禺大道（原迎宾路）南---亭角立交--黄阁南路---进港大道—广州时代云图（2）广州市市中心-番禺迎宾路-沙湾大桥-南沙大道-亭角立交-黄阁南路--进港大道—广州时代云图（3）深圳、东莞行车路线..
户型方正 楼层适中 配套齐全 看房方便,138,15580,南沙,3室2厅1卫,88.58㎡,平层,塔楼,中楼层(共27层),暂无数据,72.4㎡,南北,钢混结构,精装,,有,,小区楼下有多条公交线路、接驳四号地铁线、出行便利、15号规划站点蝴蝶洲站
进港大道背靠森林公园高尔夫球场精装,399,28123,南沙,4室2厅2卫,141.88㎡,平层,塔楼,低楼层(共24层),暂无数据,暂无,南,钢混结构,其他,,有,小区位于南沙湾板块、坐拥成熟金洲成熟商圈、华汇广场、金洲步行街、达广场、越秀总部广场。,距离15号线（规划中）何仙姑站距离仅200米、未来乘坐15号线转乘到4号线、18号线、22号线直达市区。小区门口有公交站。小区到主干道进港大道、港前大道、环市大道方便。5公里有游轮母港。交通十分便利。
