标题,总价,单价,区域,房屋户型,建筑面积,户型结构,建筑类型,所在楼层,楼层高度,套内面积,房屋朝向,建筑结构,装修情况,户梯比例,配备电梯,周边配套,交通出行
视野开阔 采光充足 配套齐全 边户无遮挡,720,71091,天河,3室2厅2卫,101.28㎡,平层,塔楼,高楼层(共13层),暂无数据,暂无,东北,钢混结构,其他,,有,天健汇（华见）天河城、迪卡侬运动、欧尚大型、西蒙、大地数字影院、小Q儿童城及大型泳乐场、苏宁电器、华润、卜峰莲花。,距离已开通的地铁4号线黄村站1660米；广氮花园总站离小区320米、途径路线有40路、408路、764路和夜43等。主干道：环城高速、广园快速、中山大道、黄埔大道等
消防局宿舍 2室2厅 南,350,42637,天河,2室2厅1卫,82.09㎡,平层,塔楼,中楼层(共8层),暂无数据,暂无,南,钢混结构,其他,,有,,
泰然居 3室2厅 南,420,48260,天河,3室2厅1卫,87.03㎡,平层,塔楼,低楼层(共9层),暂无数据,暂无,南,钢混结构,其他,,,,
云宁居东向中高层两房 业主急卖 随时看房,175,25857,天河,2室1厅1卫,67.68㎡,平层,塔楼,高楼层(共9层),暂无数据,暂无,东,钢混结构,简装,,有,河水幼儿园、阳光花园幼儿园、天河北苑幼儿园、银利幼儿园、伍仙幼儿园、怡新幼儿园夜14路、72路、136路、808路140路201路246路250路501路502路508路509路地铁:梅花园燕塘天平架天河客,公交：夜14路、72路、136路、808路、140路、201路、246路、250路、501路、502路、508路、509路、高峰快线15路、808A路地铁：3号线支线梅花园燕塘站天平架天河客运站
厅出阳台望山景 一梯两户 南北通透,250,37054,天河,2室1厅1卫,67.47㎡,平层,暂无数据,低楼层(共7层),暂无数据,60.96㎡,南北,钢混结构,精装,,有,小区隔壁就是燕岭公园、将军山、300米内有肉菜市场、水果批发市场、武警医院燕岭医院就在旁边、有中国银行、农业银行、工商银行、距离东站地铁站3个公交站。,地铁燕塘站200米、天平架地铁口300米、三号线和六号线。公交：135路、503路、54路、89路、303路、夜10路地铁：3、6号线燕塘站
新装修【保利心语两房】通风采光宜居社区,800,104946,天河,2室1厅1卫,76.23㎡,平层,塔楼,低楼层(共32层),暂无数据,暂无,西,钢混结构,其他,,有,购物商店、肉菜市、酒店、咖啡馆、中式、西式、港式餐厅、会所、四大银行、医院、优托邦、健身/游泳/SPA会所。高德置地春夏秋冬广场、东西塔、广州塔、兴盛路风情街。距离华侨医院和广州市妇女儿童医疗中挺近的。,
华师旁  电梯东向两房  采光好  精装修可拎包入住,368,48963,天河,2室2厅1卫,75.16㎡,平层,塔楼,中楼层(共9层),暂无数据,暂无,东,钢混结构,其他,,有,,公交车：师大后门站、途经线路包20、813、130、135、22、大学城2线地铁：地铁3号线华师站低楼层瀚景路旁交通出行方便。
银汇华庭 2009年楼龄 厅出阳台自住装修大两房,480,63712,天河,2室1厅1卫,75.34㎡,平层,塔楼,低楼层(共32层),暂无数据,58.66㎡,西南,钢混结构,精装,,有,配套：银行(建行、中行、深发展、交通银行、光大银行等)、酒店(广武大酒店、尚德大酒店、威斯丁酒店、天伦等)、医院（中山三院三甲医院）、华润、摩登、太古汇、正佳、商场、餐饮娱乐、银行、电影院、健身俱乐部等,地铁3号线华师站和11号线龙口xi站公交路线公交6、20、22、41、78、130、135、191等十多条交通方式地铁华师站E出口公交6、20、22、41、78、130、135、191等十多条
楼梯中层单位、南北对流两房一厅、看房有钥匙出入方便,158,27088,天河,2室1厅1卫,58.33㎡,平层,塔楼,中楼层(共7层),暂无数据,53.31㎡,东南西北,钢混结构,简装,,,,
广氮总低小两房  南向两房 得房率高,108,22319,天河,2室1厅1卫,48.39㎡,平层,板楼,中楼层(共5层),暂无数据,暂无,东南南,钢混结构,其他,,,商场：车陂肉菜市场、东圃天河城、好又多、易初莲花、苏宁易购医院：家家乐医院、红十字会医院,地铁4号线车陂站443米（数据来源于高德地图）公交：B1路、B2A路、B3路、B4路、B4B路、B5路、B6路、B7路、B15路、B16路、B17路、B18路、B19
加拿大花园户型方正3房 近公园 出行便利 公立幼儿园,301,35070,天河,2室2厅1卫,85.83㎡,平层,塔楼,中楼层(共25层),暂无数据,暂无,东,钢混结构,简装,,有,小区配套齐全、两个菜市场选择多样化菜品多样化、朝市便利店有钱大妈、ujia便利店等、还有距离两三白米的棠福杤象广场购物、集餐饮与购物与一体满足需求、且有距离800米处的天河公园、占地70.7公顷、平常老人家小孩去散步锻炼也方便,开车出行主要是枫叶路和中山大道、通过中山大道可到达华南快速干线、也可从中山大道转入转科韵路到达广园快速干线、出行方便、坐车的有上社公交站多条公交线路可换乘地铁
天河次新房、商圈聚焦房、100多上车天河区,162,37165,天河,1室1厅1卫,43.59㎡,平层,板塔结合,高楼层(共19层),暂无数据,34.22㎡,西,钢混结构,其他,,有,小区医疗、餐饮、购物均相当充足医院车程10分Z到省妇幼保健院、14分Z到三甲南方医科大学南方医院本部、武警医院、日常小病可步行到社区医院.小区门口有便利店、小C市、菜市场.就近天河新天地广场、信达金茂广场、嘉裕太阳城广场等商场、吃饭逛街看电影都很方便,
华师少有放盘 保养好一手业主诚心转让 出行方便,859,70238,天河,3室2厅2卫,122.3㎡,平层,塔楼,中楼层(共21层),暂无数据,暂无,东南,钢混结构,精装,,有,,楼下500米左右有师大暨大公交站、多条公交路线、到达体育西和珠江新城等区域、地理位置好、交通出行方便
领峰园四房两厅南北对流、安静望花园、满五唯一,2938,125123,天河,4室2厅3卫,234.81㎡,平层,塔楼,中楼层(共48层),暂无数据,暂无,东南南,钢混结构,精装,,有,,地铁5号线猎德站和18号线冼村站、有多条公交路线、上至黄埔大道、下到临江大道、西为广州大道、东为华南快速、珠江新城主干道四通八达、畅通无阻、出行便利。
广海花园阳台花园3房配套成熟低楼层安静舒适,300,37006,天河,3室2厅1卫,81.07㎡,平层,板楼,低楼层(共8层),暂无数据,暂无,南,钢混结构,简装,,,配套由天河公园、天河中医医院、天河信息港、天河软件园、沃尔玛、大申岛、棠下菜市场、吉米幼儿园等覆盖科技、医疗、购物、生活等方便、生活方便、地段成熟。,1.地铁：科韵路地铁5号线、天河公园地铁21号线2.公交：BRT学院站、B2、B2A、B3、B5、B16、B20......等等多线路公交
方圆公园一号 3室2厅 西,888,90153,天河,3室2厅1卫,98.5㎡,平层,塔楼,低楼层(共17层),暂无数据,79.9㎡,西,钢混结构,精装,,有,,
保利天汇东南向大4房高层望园林安静不吵,750,60563,天河,4室2厅2卫,123.84㎡,平层,暂无数据,中楼层(共20层),暂无数据,100.42㎡,东南,钢混结构,其他,,,河区新塘街社区卫生服务新塘社区医院、科汇广场、优托邦、火炉山公园、天河智慧城、天河国际生态区,出行便利公交可到达奥体、珠江新城、地铁21号线大观南路站已通车、坐地铁去往珠江新城只需要6站。
过五年 小三房 离地铁口200米,280,29826,天河,3室2厅1卫,93.88㎡,平层,板楼,高楼层(共6层),暂无数据,暂无,南北,钢混结构,其他,,,建于2002-2005年由广州江东房地产开发有限公司开发小区占地面积240000平方米分109栋、13条街目前由中海物业管理有限公司管理封闭式花园小区出入需要刷卡提高了住户的安全小区物业管理费是1.8-2.5元平月,出门即是4号线/21号线黄村站离小区2号门仅100米、黄村公交总站离小区3号门100米、自驾出行可以走环城高速、广园快速路、车陂路多条主干道、自驾可抵达珠江新城、2站到金融城车陂南
诚心出手、户型方正、装修好、拎包入住,150,34659,天河,1室1厅1卫,43.28㎡,平层,板楼,中楼层(共6层),暂无数据,暂无,南,混合结构,其他,,,,交通出行方便距4号线地铁站330米、新建地铁13号线入口200多米、21号线也是步行可以到达的距离、公交有车陂BRT、都很方便、住在这里可以去珠江新城上班、2刻钟左右车程时间、也可以在羊城创意园上班
现代美学奢宅 改款大2室2卫、高层望公园/全屋品牌整装,855,74922,天河,3室2厅2卫,114.12㎡,平层,塔楼,中楼层(共39层),暂无数据,暂无,南,钢混结构,精装,,有,近5号线地铁东圃地铁站、小区配套设施齐全、宜家家居、居然之家、盒马生鲜、美林天地、还有山姆会员店、小区旁就有惠美家、肉联邦、美宜家、钱大妈、菜市场等,有5号线东圃地铁站、东圃brt、中间还有往返的便民车、交通便利、适合出行
林海山庄大三房、南北对流户型、保养好、位置安静,510,47628,天河,3室2厅2卫,107.08㎡,平层,塔楼,中楼层(共24层),暂无数据,暂无,南北,钢混结构,精装,,有,商场：华润、苏宁电器、国美电器、龙洞又一城、银行：广发银行、农业银行、农商银行、工商银行、建设银行、中国银行、邮政银行医院：龙洞医院、武警医院其他：华南植物园、龙眼洞森林公园、广州市树木公园、火炉山森林公园,交通28、39、84、84A、543、535、564路公交车地铁三号线(至天河客运站)地铁六号线（华南植物园设有站点）
华文学院 校园环境 少有放盘 校长楼电梯三房 南向,400,54120,天河,3室1厅1卫,73.91㎡,平层,塔楼,中楼层(共9层),暂无数据,73.91㎡,南北,钢混结构,其他,,有,银行、饭店、菜市场、买东西、逛街都挺便利的。校内泳池、球场、草地都有,步行东站地铁站800米、交通便利、小区外就有多条公交线路经过、54路、B11路、89路等也可去燕塘地铁、体育西路等地方
此房满五年唯一  楼层好 精装修 东南向 4房产权清晰,310,34871,天河,3室2厅1卫,88.9㎡,平层,塔楼,中楼层(共28层),暂无数据,暂无,东南,钢混结构,其他,,有,,公交车：东圃BRT站、途径路线包括：139路、214路、224路、224路A线、224短路线、23路、269路、289路、289路快线、296路、404路、41路长线、503路、50路、513路、515路、564路、568路支线、571路、571路A线、574路、地铁：黄村站4号线+21号线地铁双地铁
民政局大院 电梯一房 证过五年 唯一物业 有管理,80,26239,天河,1室1厅1卫,30.49㎡,平层,塔楼,中楼层(共9层),暂无数据,暂无,南,钢混结构,精装,,有,小区临双公园、购物吃喝玩乐：天河城、珠江新城约3.5公里交通：地铁六号线沙河顶站、十一号线沙河站、广州东站、天河客运站医疗：南方医院,
小家庭上车之选 交通方便 安静不吵不临街,124,33014,天河,1室1厅1卫,37.56㎡,平层,塔楼,低楼层(共9层),暂无数据,33.17㎡,东南,钢混结构,其他,,,配套完善、过个隧道就是科韵路地铁麦德龙。离员村的市场步行700米走去天河公园900米、两个公交站就到家乐福、天河区中医医院步行801米、中山六院步行1.2公里、生活便利,距离5号线科韵路地铁口450米、距离员村四横路口公交站180米、公交线路有547、541、43、278、548、517、518等多条路线经过
刚需上车一房 上班族的福音 总的低  通勤方便,210,32413,天河,2室1厅1卫,64.79㎡,平层,塔楼,低楼层(共9层),暂无数据,57.23㎡,东南,钢混结构,其他,,,配套完善、过个隧道就是科韵路地铁麦德龙。离员村的市场步行700米走去天河公园900米、两个公交站就到家乐福、天河区中医医院步行801米、中山六院步行1.2公里、生活便利,距离5号线科韵路地铁口450米、距离员村四横路口公交站180米、公交线路有547、541、43、278、548、517、518等多条路线经过
宏景台 1室1厅 西,340,80284,天河,1室1厅1卫,42.35㎡,平层,塔楼,中楼层(共22层),暂无数据,暂无,西,钢混结构,其他,,有,,
