标题,总价,单价,区域,房屋户型,建筑面积,户型结构,建筑类型,所在楼层,楼层高度,套内面积,房屋朝向,建筑结构,装修情况,户梯比例,配备电梯,周边配套,交通出行
燕塘少有放盘、户型方正 面积实用,310,37668,天河,3室1厅1卫,82.3㎡,平层,塔楼,低楼层(共9层),暂无数据,暂无,西,钢混结构,简装,,有,小商场：欢喜、宏城商场、金燕商场、嘉福货仓商场、澳之星金燕商场、创基商场粤垦店大商场；永旺商场金茂广场广垦商场。医院配套：妇幼保健院、南方医院武警医院、广东燕岭医院,距离燕塘地铁站342米、三号线和六号线双地铁。公交线路燕塘企业站线路有28、46、64、534、39、54、89、503、B11、B12等有十几路公交可以直达市内各地。
中诚璟珑湾南向望花园  三房开发商装修  拎包入住,130,13256,花都,3室2厅2卫,98.07㎡,平层,塔楼,低楼层(共32层),暂无数据,暂无,南北,钢混结构,精装,,,,
中高层 格局靓 朝向好 通风采光好 看房方便,190,27933,海珠,2室1厅1卫,68.02㎡,平层,塔楼,高楼层(共9层),暂无数据,暂无,南,钢混结构,其他,,,医院：新海医院、省荣军医院、广医二院。商场：华润。市场：康乐村菜市场、钱大妈。银行：建设银行、中国银行。,公交：中山大学站：途经有：250路、226路、270路、53路、14路、188路等多线路。地铁：中大地铁站（8号线）。
宝岗球场  三房全明屋 南北对流,188,31666,海珠,3室1厅1卫,59.37㎡,平层,暂无数据,低楼层(共4层),暂无数据,暂无,南北,钢混结构,其他,,,旺中带静配套齐全红十字会医院、妇幼保健院宏宇同创会、新一城、江南西步行街银行：农业银行、建设银行、中国银行、工商银行市场：堑口菜市场、宝岗菜市场、沙园肉菜批发市场,
雅居乐万科热橙 2室2厅 西,78,11123,花都,2室2厅1卫,70.13㎡,平层,塔楼,低楼层(共15层),暂无数据,暂无,西,钢混结构,精装,,有,,
南北对流、安静看公园、满五年唯一业主诚心卖,340,41749,天河,3室2厅1卫,81.44㎡,平层,塔楼,高楼层(共18层),暂无数据,68.97㎡,北,钢混结构,简装,,有,商场：好又多、沃尔玛、员村菜市场、新景苑菜市场.医院：中山六院、华侨医院、天河中医院.银行：中国银行、中国工商银行、中国建设银行、中国农业银行.其他：天河区府、天河科技园.小区内部配套：科技园、天河公园,交通方便、出小区门口50米就是天河公园。地铁有21号线（13号、11号在建）天河公园站。步行600米到程介村站：43、53、137、218、239、261、517、大学城专线4路。
小区环境优美、人文素质好、居住环境舒适,73.8,7550,从化,3室2厅2卫,97.75㎡,平层,塔楼,中楼层(共27层),暂无数据,暂无,东北,钢混结构,其他,,有,,
中山大学宿舍原装电梯、安静舒服、户型方正。,585,68454,海珠,3室1厅1卫,85.46㎡,平层,塔楼,低楼层(共15层),暂无数据,暂无,东南,钢混结构,简装,,有,周.边.生.活..配.套.一.应.俱.全、购.物.商.城、综.合.肉.菜.市.场、肯.德.基、8号.线.地.铁.中.大.站、省.荣.军.医.院.公.交.站.等.商.业、交.通.配.套.均.在500米生.活.圈,
大院管理     精装四房二厅  交通方便,368,39430,天河,4室2厅1卫,93.33㎡,平层,塔楼,低楼层(共8层),暂无数据,暂无,北西北,钢混结构,其他,,有,龙岗路菜市场、服装城、金马服装城、白云区医院、话剧团、歌舞团、广州画院、东风公园、十九路军陵园、广工大学、农业银行、中国银行,交通便利、步行到沙河和沙河顶6号11号地铁站、6号线、两个站转5号线区庄站、三个站转3号线燕塘站、可达体育西、珠江新城。沙河顶公交站多路公交通过抵达各地
大院底层格局方正精致一房、诚心放卖,107,25852,海珠,2室1厅1卫,41.39㎡,平层,板楼,中楼层(共7层),暂无数据,37.4㎡,东南,混合结构,简装,,,,
南向高层、次新房精装、视野开阔,193,22351,增城,3室1厅2卫,86.35㎡,平层,塔楼,高楼层(共33层),暂无数据,暂无,东南,钢混结构,精装,,有,近黄埔东2。家门口直上高速、TOD汇聚5地铁3高铁2城轨3。出门即享约1500000㎡空中公园、约7000㎡社区4。世界500强央企华润联袂广东省交通集团、强强联合华润物业有限公司立足香港、主要从事物业租赁、物业管理和物业发展的业务。在香港所负责经..,【近黄埔东广州东进桥头堡】1、离黄埔最近直线距离约800米2、车库直上京港澳高速、速达珠江新城、通勤快人一步3、13号线沙村地铁站、一站黄埔4、在建13号线二期横跨广州5大CBD、比肩3号线动脉。开通后无需换乘、一轨直达珠江新城（花城广场北站..
南北对流景观阳台看花园大4房全屋定制家具,252,21053,黄埔,4室2厅2卫,119.7㎡,平层,板塔结合,低楼层(共33层),暂无数据,暂无,南,钢混结构,其他,,有,有大型购物广场“亨辉广场”“弯达广场”、榕村场、大型购物街、还有大型商场麦当劳、东区公园、体育场、幼儿园、娱乐场所、老人活动、配套成熟。,
水均社区大院 南北对流 实用两房 采光好,280,53334,越秀,2室1厅1卫,52.5㎡,平层,板楼,高楼层(共6层),暂无数据,47.43㎡,南,钢混结构,其他,,,,公交梅花村站、地铁1号线5号线双地铁杨箕站200米、交通很便利。
适合新婚夫妇或 退 休 工 人居住,150,28059,荔湾,3室1厅2卫,53.46㎡,平层,塔楼,高楼层(共6层),暂无数据,暂无,西南,钢混结构,精装,,,,房子距离一号线和八号线陈家祠地铁站350米楼下就是康王北楼公交车站。
汇侨新城东区 户型方正 朝花园 安静 采光好,145,19696,白云,2室1厅1卫,73.62㎡,平层,塔楼,中楼层(共9层),暂无数据,暂无,南,钢混结构,其他,,,汇侨车站公交车244A路807A路538路278路、新市墟公车298路886路556路58路21路539路810路555路108路等等,汇侨车站公交车244A路807A路538路278路、新市墟公车298路886路556路58路21路539路810路555路108路等等
纺织路 江边实用小两房 成熟商圈,110,29714,海珠,2室1厅1卫,37.02㎡,平层,暂无数据,中楼层(共5层),暂无数据,33.45㎡,北,钢混结构,简装,,,配套有元帅府广场、元帅府码头和纺织路码头家乐福菜市场交通方便、银行：工商银行中国银行华夏银行商场海印缤纷广场有广场两个君汇天地停车场海运大厦停车场紫竹云轩停车场朗晴居2期停车场,楼下走几步到公车站。市二宫地铁站800米、轮渡:纺织码头相当方便
北京路 低楼层 条形砖外墙 住家精装 +文德小,425,61099,越秀,2室1厅1卫,69.56㎡,平层,板楼,低楼层(共6层),暂无数据,暂无,南北,钢混结构,其他,,,珠光市场天字码头、江边新大新、北京路步行街、中华广场。越秀区长堤医院广医一院中山二院省中医省人民医院邮局：中国邮政银行：工商银行、农业银行、中国银行、建设银行、广发银行。其他：中山图书馆、广州少儿图书馆,交通出行：地铁：6号线团一大地铁、北京路地铁、1号线公园前地铁、农讲所地铁公交：珠光路总站
鹅潭明珠苑 开豁江景 高层采光通风好,680,50648,海珠,4室1厅1卫,134.26㎡,平层,塔楼,中楼层(共23层),暂无数据,暂无,南,钢混结构,其他,,有,出小区距离500米有金沙路公交车站有16路;31路;243路;303路;487路;489路;813路;963路;967路;995路;b21路;广123路,
祈福C区 2房1卫 单边位靓房,110,16667,番禺,2室2厅1卫,66㎡,平层,板楼,低楼层(共3层),暂无数据,暂无,北,混合结构,简装,,,22号线地铁口市广路站就在原祈福食街、可步行至、配套齐全的缤纷商圈就在家门口！餐馆、商场、市场、游泳池、您想要的都有。村巴环行、外线公交直达天河、白云机场、深圳、香港、澳门、您想要诗和远方都在这里。大夫山森林.,祈福楼巴每天班次24小时楼巴往返广州天河越秀海珠香港澳门深圳珠海等地区各区地铁：地铁22号线上盖、3号线、7号线频密接驳是祈福离7号线最近的组团公交车：10B地铁三号线接驳线288路广州线。
通透对流  南向大阳台阳光直射,435,30723,白云,4室2厅2卫,141.59㎡,平层,板楼,低楼层(共11层),暂无数据,暂无,南,钢混结构,简装,,有,,公交：B6路862B路504路502路560路791路等地铁站：三号北延线同和站（距离小区仅1.8公里）
南岸路 3室1厅 南 北,138,24937,荔湾,3室1厅1卫,55.34㎡,平层,塔楼,低楼层(共7层),暂无数据,暂无,南北,混合结构,简装,,,,
祈福湖景 3房 1卫  方正实用 近湖边,135,17050,番禺,3室2厅1卫,79.18㎡,平层,板楼,中楼层(共4层),暂无数据,暂无,北,钢混结构,精装,,,22号线地铁口市广路站就在原祈福食街、可步行至、配套齐全的缤纷商圈就在家门口！餐馆、商场、市场、游泳池、您想要的都有。村巴环行、外线公交直达天河、白云机场、深圳、香港、澳门、您想要诗和远方都在这里。大夫山森林.,祈福楼巴每天班次24小时楼巴往返广州天河越秀海珠香港澳门深圳珠海等地区各区地铁：地铁22号线上盖、3号线、7号线频密接驳是祈福离7号线最近的组团公交车：10B地铁三号线接驳线288路广州线。
棠树邝中原装电梯房东南向三房带主卫,128,10773,花都,3室2厅2卫,118.82㎡,平层,塔楼,中楼层(共9层),暂无数据,暂无,东南,钢混结构,其他,,有,,出小区门口步行500米左右就有公立小雪后面200米就有肉菜市场、300米外有多条公交路线、2公里有花都广场和花都广场地铁口
加装电梯高层南北对流通风采光哈,375,48771,天河,2室1厅1卫,76.89㎡,平层,塔楼,高楼层(共8层),暂无数据,69.47㎡,南北,钢混结构,精装,,有,现相当便利城市级商圈配套天河城中环正佳都近在家门口咫尺之遥尽享太古汇奢华格调中轴线上上的明珠花城广场以及珠江公园,
南向  住家精装修  拎包入住。,570,50934,天河,3室2厅2卫,111.91㎡,平层,塔楼,高楼层(共28层),暂无数据,90.73㎡,南北,钢混结构,精装,,有,天河峰景门口有水果批发市场、商场银行及餐厅、有侨乐幼娃园、交通也方便让你的生活无忧,天河峰景离天平架地铁口100米左右、离燕塘地铁口350米天平架公交总站：112、109、110、51、51A、85、28、534等
天河北花园社区 优质三房 通风采光好住家安静,420,47054,天河,3室2厅1卫,89.26㎡,平层,塔楼,低楼层(共9层),暂无数据,82.23㎡,东,钢混结构,其他,,,金田广场天娱广场摩登曜一城市场：国六宝肉菜市场、龙口东肉菜市场、医院：中山三院、侨怡医院、天河妇幼保健院、博爱医院银行：中国银行、广发银行、中国工商银行、农业银行、建设银行、招商银行,本房距离华师地铁800米、距离在建11号线地铁口500米、预计2022年底建成、距离岗顶步行1.3公里。公交线路有78a7820113191等公交。
东南靓向  厅出阳台  满五唯一物业,170,25085,荔湾,2室2厅1卫,67.77㎡,平层,板楼,中楼层(共9层),暂无数据,暂无,东南,钢混结构,简装,,,配套：楼下是醉观公园环境优美多家酒楼如宝蜜园肥妈地一居翠城竹溪名宴银行多大策公交站,交通出行：多路公交：74.193.207.277.206.309.91等路线交通出行方便地铁：距离芳村地铁站800米
南沙区府板块 蕉门地铁站 高层采光好 户型方正,182,23295,南沙,2室1厅1卫,78.13㎡,平层,板塔结合,高楼层(共31层),暂无数据,暂无,西南,钢混结构,简装,,有,,小区后门出去便是蕉门交通枢纽、地铁四号线蕉门站、南沙公交换乘大站、并可以直达天河的快速大巴、G5公交直达横沥地铁18号线、也可直达白云机场、还有跨市大巴前往深圳前海和宝安机场、解决工作、通勤忧虑！
凤阳小区 一楼 可以自己做一楼花园  2+11号线出行,180,25978,海珠,3室1厅1卫,69.29㎡,平层,塔楼,低楼层(共9层),暂无数据,暂无,南,钢混结构,其他,,,小区配套有、2号线地铁站江泰路站、A出口步行到小区549米、地铁口有公家车总站江南大道南公交总站、江泰路地铁C出口是生活配套、里面有商场、手机衣服专卖店、饮食有南北方各地饮食,交通便利、地铁有2号线江泰路地铁站、公交站有江泰路口站、江泰路站、沙溪站、所经线路有：253路、542路、812路、992路等另外、小区也有各种共享单车、出行方便。
宝夏花园  次新房  中高层视野好,220,22509,黄埔,3室2厅1卫,97.74㎡,平层,塔楼,高楼层(共25层),暂无数据,79.43㎡,北,钢混结构,其他,,有,华润、家、新港生活区、领好广场、夏园菜市场、南湾幼儿园、生活区领好广场、生活配套齐全。,13号线夏园站和5号线延长线、BRT快速公交车、B1、B31、B30、B28、B29等
小预算精装修两房、拎包入住、给自己在广州安个家,155,35300,天河,2室1厅1卫,43.91㎡,平层,板楼,低楼层(共6层),暂无数据,暂无,南,混合结构,精装,,,商场：车陂肉菜市场、东圃天河城货、好又多、易初莲花、苏宁易购医院：家家乐医院、红十字会医院东圃天河城货、好又多、卜蜂莲花、苏宁易购医院：家家乐康复医院、暨南大学附属医院东圃院区。,出门500米处就是地铁4号线车陂站、21号线也是步行可以到达的距离、公交有车陂BRT、都很方便、住在这里可以去珠江新城上班、2刻钟左右车程时间、也可以在羊城创意园上班、都很方便的。
