标题,总价,单价,区域,房屋户型,建筑面积,户型结构,建筑类型,所在楼层,楼层高度,套内面积,房屋朝向,建筑结构,装修情况,户梯比例,配备电梯,周边配套,交通出行
富力半岛  中层单位  户型方正  采光充足,160,24761,白云,2室1厅1卫,64.62㎡,平层,塔楼,中楼层(共7层),暂无数据,57.63㎡,东北,钢混结构,其他,,,,有广州五号线西场站、六号线沙贝站~、有公交站~、公车有：521路、527路、198路、114路、55路、478路、B3路、46路、42路、283路、12路、276路、563路等等
御金沙澜山 3室2厅 南,520,37788,白云,3室2厅2卫,137.61㎡,平层,塔楼,中楼层(共24层),暂无数据,暂无,南,钢混结构,其他,,有,,
复式四房~、精装修全屋定制~、拎包入住~、配家私家电,198,29105,天河,4室1厅1卫,68.03㎡,平层,塔楼,低楼层(共9层),暂无数据,59.75㎡,东北,钢混结构,精装,,有,出门东圃大马路~、地铁东圃地铁站~、东圃大厦~、天河城~、黄村地铁。,出门大巴士~、去到东圃地铁站~、东圃BRT快速路线车陂地铁站。
东区一线江景大两房~、视野开阔 正对广州大铜钱,237,29955,番禺,2室2厅1卫,79.12㎡,平层,塔楼,中楼层(共28层),暂无数据,暂无,西北,钢混结构,其他,,有,社区卫生站、大石医院金融：中国银行、中国工商银行、广东发展银行市场：洛溪街市、华润、南浦市场。公园：洛浦公园医疗,小区有锦绣半岛公交车总站311路310路~、57路~、211路公交车直达天河市桥~、可以上东新高速~、距离南浦轮渡口近~、乘坐轮船直达荔湾区沙面。在建13号地铁线直达天河~、在建22号地铁站西三村
暨南花园 3室2厅 北,570,49420,天河,3室2厅2卫,115.34㎡,平层,塔楼,高楼层(共10层),暂无数据,107.54㎡,北,钢混结构,其他,,,,
满五年 地铁在门口 南向三房 光线视野好,285,30384,番禺,3室2厅1卫,93.8㎡,平层,板塔结合,中楼层(共25层),暂无数据,75.03㎡,南,钢混结构,其他,,有,机关幼儿园、祈福精英幼儿园等等校园祈福三甲医院~、祈福缤纷汇~、祈福食街~、旁边就是宜家家居~、誉瀛新天地逛街购物很便利,小区处于市广路和新光快速路中间~、出入广州市区方便~、小区门口公交线路共有12条处入市桥（经市桥地铁站.长隆地铁站）和南站~、往金山大道走广明高速可去往珠三角各地~、地铁市广路站A出口
东山培正 南北对流 有露台 户型方正,420,69011,越秀,2室1厅1卫,60.86㎡,平层,板楼,中楼层(共5层),暂无数据,暂无,南,混合结构,其他,,,地处越秀东山老城区~、配套完善~、交通方便；银行:工商、农业、建设、中国四大银行；医院:中山大学附属医院、省人民医院；其他：东山肉菜市场、东山bai货大楼、东山湖公园,地铁1号线与六号线东山口站700米~、多路公交车：192路、551路、B5路、285路、1路、3路、215路等~、交通便利
鹤园小区 中低楼层三房 双阳台 采光好 近地铁,180,22653,荔湾,3室1厅1卫,79.46㎡,平层,塔楼,中楼层(共7层),暂无数据,72.11㎡,南北,钢混结构,其他,,,荔胜广场~、沃尔玛~、麦当劳~、肯德基~、其贤酒家~、粥旺庄酒家~、鸿福宴酒家~、有农业银行~、工商银行~、建设银行~、邮政银行,小区门口100米广佛线地铁鹤洞站~、公交车站100米左右~、经过的路线有277.69.70.565.222.19.91.583.582.217.275.485.769等路线
万科幸福誉 3室2厅 南,170,19253,黄埔,3室2厅1卫,88.3㎡,平层,塔楼,中楼层(共34层),暂无数据,暂无,南,钢混结构,其他,,有,,
广州塔美术馆旁 东南向两房 中楼层 位置好 近12号线,199,36281,海珠,2室1厅1卫,54.85㎡,平层,塔楼,中楼层(共7层),暂无数据,48.43㎡,东南南,钢混结构,简装,,,小区位于中轴线小蛮腰~、琶洲电商总部~、三大馆！商场：四季天地~、丽影广场。医院:广东省第二人民~、中国人民解放军第七十四集团军医院~、广州市妇女儿童医疗机构珠江新城院区。银行：中国邮政储蓄、中国建设银行、中国工商银行,小区位于地铁客村站~、赤岗站~、广州塔站之间~、交通便利。未来十二号线岭南广场站于2025年开通~、距离小区300米左右。另外还有262路~、B7路121路~、131A路~、229路~、93路~、189路等
全新装修~、小高层南北对流户型~、,800,50315,南沙,4室1厅2卫,159㎡,平层,板塔结合,低楼层(共9层),暂无数据,暂无,东南,钢混结构,精装,,有,,地铁~、公交~、游轮~、客运等等~、出行方便快捷~、100米距离不到~、很方便~、想去哪里都行。
客村地铁  一梯两户  采光好 安静舒适,280,35332,海珠,3室1厅1卫,79.25㎡,平层,塔楼,高楼层(共5层),暂无数据,71.6㎡,南,钢混结构,其他,,,商场：沃尔玛、、7-11便利店、丽影广场、苏宁电器、永乐电器、中电数码城医院：广东省第二人民医院、广州海军421医院、177医院,地铁3号客村站~、APM线广州塔站~、有轨电车广州塔站~、公交线路有204线~、121线~、121A线~、旅游观光1线等
广园近地铁电梯南向大两房 带20方露台 大院管理,185,26573,白云,2室1厅1卫,69.62㎡,平层,塔楼,低楼层(共6层),暂无数据,62.9㎡,南,钢混结构,其他,,有,医院：广州中医药大学附属医院（三甲医院）~、十二人民医院~、景泰医院等公园：雕塑公园~、麓湖公园~、三泰公园等公交：479~、186~、284~、34~、265等公交线路菜市场：白云市场~、柯子岭肉菜市场,11号线地铁中医药大学站300米~、公交站：广园新村公交站~、公交线路：479~、186~、284~、34~、265等二十多条公交线路~、可以去往天河~、越秀~、荔湾~、海珠~、番禺等地铁：2号线飞翔公园地铁站位于广园中路及广园快速路交界处~、出行方便~、配套成熟
花城路地铁口~、精装南向3房~、可上独立天台,57.5,7328,花都,3室1厅1卫,78.47㎡,平层,塔楼,高楼层(共6层),暂无数据,暂无,南,钢混结构,其他,,,,花城路地铁D出口物业~、地段优越~、楼下有很多路公交车经过~、去广州~、去机场~、广州北站都很方便
嘉裕公馆 3室2厅 北,1760,146961,天河,3室2厅2卫,119.76㎡,平层,塔楼,中楼层(共33层),暂无数据,99.32㎡,北,钢混结构,精装,,有,,
中国铁建荔湾国际城 3室1厅 东南,468,41402,荔湾,3室1厅2卫,113.04㎡,平层,塔楼,中楼层(共33层),暂无数据,89.41㎡,东南,钢混结构,精装,,有,,
一房一厅 从新装修保养好 诚意放卖 大部推jian,230,38990,海珠,1室1厅1卫,58.99㎡,平层,塔楼,低楼层(共32层),暂无数据,暂无,西,钢混结构,精装,,有,医院：广东省第二人民医院2.5公里~、广州新海医院1.6公里~、广东省中医院二沙岛分院1.2公里。公园：海心沙广场~、磨碟沙公园~、赤岗塔公园；生活：肯德基~、麦当劳~、同创汇~、华润购物广场~、柏丽广场~、建设银行~、工商银行等。,公交：121路、266路、272路、夜42路、822路、204路、83路、24路、197路、541路、37路、50路(赤岗站、客村站)地铁：2号线赤岗站、3号线客村站~、3号线广州塔站
南向大三房 南北对流 中间楼层 视野好开阔,468,37537,黄埔,3室2厅2卫,124.68㎡,平层,塔楼,中楼层(共27层),暂无数据,暂无,南,钢混结构,其他,,有,小区北面过护林路为黄埔体育馆~、东面沿大沙北路往前走400米左右左手边为黄埔图书馆~、右手边为荔枝公园~、再往前至河道那里有个儿童公园1~、地铁5号线大沙东站500米2~、公交大沙北路站3~、公交体育馆站泰景花园位于大沙北路与丰乐北路的交汇处！配套成熟,出行交通方便~、地铁五号线大沙东站500米~、大沙北路公交站多路公交车
海伦堡花园~、保养好~、方正大三房,108,10910,增城,3室2厅2卫,99㎡,平层,塔楼,低楼层(共12层),暂无数据,暂无,北,钢混结构,其他,,有,小区外有东兴肉菜蔬果批发市场旁边500米左右有南岗*达广场已经开业内有电影院大型商场~、离900米左右佳兆业佳纷天地商场~、东区有时代城广场白事佳广场等医院有中山大学分院华侨医院红十字会医院等~、消费购物生活很方便的,门口公交~、每天都有B30路579路214路~、571路~、10路940路到开发区东区~、西区~、永和~、新塘~、科学城~、广州市等。1.2公里有地铁13号线南岗站！
陈家祠商圈 大院管理 住家装修保养新 满五唯一,219,30656,荔湾,2室1厅1卫,71.44㎡,平层,塔楼,高楼层(共9层),暂无数据,暂无,南,钢混结构,其他,,有,陈家祠地铁站~、泮溪酒家~、华润商场~、周记茶餐厅~、动感小西关~、新大新公司~、扬韬美食广场,走出门口就是公交车站~、荔湾路站~、中山七路站中山八路站等~、距离陈家祠地铁站400米左右距离~、交通方便
金兰苑 1室1厅 东,80,24480,荔湾,1室1厅1卫,32.68㎡,平层,塔楼,低楼层(共9层),暂无数据,25.62㎡,东,钢混结构,其他,,,,
原装电梯 环境好 南向电梯两房 清水濠,520,68829,越秀,2室1厅1卫,75.55㎡,平层,塔楼,低楼层(共24层),暂无数据,暂无,南,钢混结构,精装,,有,农讲所商圈中山图书馆北京路商圈~、南越王博物馆人民公园珠江边省中医人民医中山医团一大广场配套成熟交通便利,位于德政中路与北京路商圈~、有大型商场~、珠光路市场~、团一大广场；三公里以内有省中医、妇幼保健医院、等大型医院；距离6号线600米~、1号线560米。
南洲花苑 三期 南向两房 户型靓 装修好,170,26726,海珠,2室2厅1卫,63.61㎡,平层,板楼,中楼层(共9层),暂无数据,暂无,南,钢混结构,其他,,,银行：工商银行~、农业银行~、建设银行；商场：沃尔玛；华润家等商场；医院：中山二院南院区（三甲医院）；紫荆医院；饮食：鸿星酒家~、周记茶点。,地铁；东晓南地铁口A出口（920米）；公交车南州北路公交站：途经线路（239路~、779路~、836路~、960路~、961路）
机场板块 高楼层 精装修三房 拎包入住,73,9746,花都,3室1厅1卫,74.91㎡,平层,塔楼,高楼层(共11层),暂无数据,暂无,北,钢混结构,精装,,有,家门口就有建设银行提款机楼下有瑜伽舞蹈等机构an家好i货阳光购物广场两龙夜市街各大连锁品牌沙县小吃平山小食绿之岛奶茶金丰美食店勤禾饼家正宗柳州螺蛳粉锦果美食永兴包点快餐小炒珍记饼家品湘木桶饭,该小区属于机场板块~、交通便利~、有17路~、704路~、85路~、4路~、公交站台就在小区旁边~、小区门口还有机场大巴站点~、直达机场南站地铁口
品秀星樾  3房2卫  西南向单边位,500,44759,黄埔,3室2厅2卫,111.71㎡,平层,塔楼,低楼层(共24层),暂无数据,暂无,南,钢混结构,其他,,有,2公里内有奥园广场锐丰广场飞晟文汇和星际云汇商场且小区门口带有黄埔图书馆分馆配套很齐全小区东面靠创新公园年底将在小区开通一条小路直达创新公园自带游泳池~、3公里环形跑道,小区自带南邻里和北邻里商/业/街~、2公里内有奥园广场~、锐丰广场~、飞晟文汇和星际云汇商场~、且小区门口.~、背靠1350亩植树公园~、距离香雪地铁站800米~、交通便利
南沙湾御苑三房两卫~、通透采光好~、次新房保养好中楼层,200,20534,南沙,3室2厅2卫,97.4㎡,平层,板楼,中楼层(共17层),暂无数据,79.44㎡,东南,钢混结构,其他,,有,南沙湾板块~、扼守狮子洋~、坐拥南沙湾好看配套~、环境优美植被率高~、也有chao市和生鲜市场可以满足日常生活所需,出行方便~、出门就有公交站~、线路多~、班次多。离高速路口近~、去东莞、深圳、中山~、都很方便。两个公交站的距离到达邮轮母港~、可前往香港、日本、新加坡等~、不用去机场也能出国了地铁：2.8公里到南沙客运港站（4号线起点站）公交:南沙18南沙19南沙53
越秀滨海新城 4室2厅 东南,210,19031,南沙,4室2厅2卫,110.35㎡,平层,塔楼,低楼层(共33层),暂无数据,暂无,东南,钢混结构,其他,,有,,
滨海新城 三房两卫全新未入住 高层视野好,140,14861,南沙,3室2厅2卫,94.21㎡,平层,塔楼,高楼层(共33层),暂无数据,暂无,北,钢混结构,其他,,有,小区生活配套浓郁~、今州广场~、华汇广场~、奥园金莎广场~、奥园中环广场~、金洲农贸市场~、南沙城商圈~、蕉门公园~、南沙三甲医院等。,
泽德小两房~、户型方正实用 ~、配套便利,103,21124,白云,2室1厅1卫,48.76㎡,平层,塔楼,高楼层(共9层),暂无数据,暂无,东南,钢混结构,简装,,,商城有新都汇购物广场、骐利广场、凯升广场、骏荣广场等~、距离同德围商圈1公里的悦汇城~、悦汇城于今年9月开业~、建面达280000㎡~、属于广州西部前一、广州第二大的单体购物商城。公园有同德公园、聚龙公园、石井河绿道等可供居民日常健身休闲的地方,地铁8号线上步站/聚龙站公交：752、夜80、134、175、176、17、17短线、196、212、215、215长线、228、238、241、524、527、539、543、545、62、832、975、高峰快线26、高峰快线27、高峰快线29、高峰快线2、高峰快线3、高峰快线51、夜15、夜21、夜2
新鸿基御华园 3室1厅 南,160,16256,花都,3室1厅2卫,98.43㎡,平层,板塔结合,中楼层(共31层),暂无数据,78.02㎡,南,钢混结构,简装,,有,,
南沙碧桂园四房~、南向 采光通风好~、精装修保养好,185,12095,南沙,4室1厅2卫,152.96㎡,平层,板塔结合,高楼层(共11层),暂无数据,暂无,东南,钢混结构,简装,,有,车站有8条公交线~、小区近校港湾小。1.8公里到金洲地铁站1公里内有菜市场~、华汇购物商场~、长隆港医院~、公,
